company,category,file_name,chunk_idx,text
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,940,For example a soil leadlevel of 1 000 milligrams per kilogram whose logis three predicts an average log blood lead level of.29 3 .01 .57 corresponding to a measuredblood level of 7.6 micrograms per deciliter. Themain point is that from the public health view point there is a positive relationship between thelevel of lead in the soil and blood lead levels in thepopulation. An alternative interpretation is to statethat soil lead and blood lead levels are positivelycorrelated.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,941,We note that many calculators and all statisti cal software for personal computers can calculate the best line for a given data set. Commercially available statistical software packages such as Stata SAS and SPSS can be purchased in versions forboth IBM and Macintosh PCs. One comprehen sive package EpiInfo 2000 may be acquired freefrom CDC and can be downloaded on the Internet. As in the case of contingency tables the sig niﬁcance of the regression can be tested.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,942,In thiscase as in all of statistics statistical signiﬁcancedoes not refer to the scientiﬁc importance of therelationship but rather to a test of whether or notthe observed relationship is the result of randomassociation. Every statistical software package forpersonal computers includes a test of signiﬁcanceas part of its standard output.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,943,These packages andsome hand calculators along with the line itself will produce an estimate of the correlation be tween the two variables called the correlationcoefﬁcient or r. If t is larger than 2 or smallerthan 2 the regression is declared signiﬁcant at the5 percent level.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,944,For the data in Figure 1 r is 0.42.This number can very easily be used to test for thestatistical signiﬁcance of the regression throughthe following formula t r 0.42 6.51n 2 1 r2198 .8236 The number r calculated this way must lie between l and 1 and is often interpreted as ameasure of how close to a straight line the data lie.Values near 1 indicate a nearly perfect linearrelationship while values near 0 indicate no linearrelationship.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,945,It is important not to make the mis take of interpreting r near 0 as meaning there is norelationship whatever a curved relation can leadto low values of r.The relationship between soil lead and blood lead could be studied using the contingency tableanalysis discussed earlier. For each child both thesoil lead levels and the blood lead levels could beclassiﬁed as high or low choosing appropriatecriteria for the deﬁnitions of high and low.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,946,Thistoo would have shown a relationship but it wouldnot be as powerful nor would it have quantiﬁedthe relationship between the two measurements asthe regression did. Choosing a cutoff value for lowand high on each measurement that divides eachgroup into two equal size subgroups as shownin Table 5. The chi square statistic calculated from this table is 13.5 which also indicates an associationbetween blood lead level and soil lead levels inchildren.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,947,The conclusion is not as compelling as inthe linear regression analysis and a lot of informa tion in the data has been lost by simplifying themin this way. One beneﬁt however of this simpleranalysis is that we do not have to take logarithms ofthe data and worry about the appropriate choiceof a model. Regression is a very powerful tool and it is used for many different data analyses.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,948,It can beused to compare quantitative measurements ontwo groups by setting x 1 for each subject ingroup one and setting x 2 for each subject ingroup two. The resulting analysis is equivalent tothe two sample t test discussed in every elementarystatistics text. The most common application of regression analysis occurs when an investigator wishes torelate an outcome measurement y to several xvariables multiple linear regression.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,949,For exam ple regression can be used to relate blood lead tosoil lead environmental dust income education and sex. Note that as in this example the xvariables can be either quantitative such as soillead or qualitative such as sex and they can beused together in the same equation. The statisticalsoftware will easily ﬁt the regression equation andprint out signiﬁcance tests for each explanatoryvariable and for the model as a whole.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,950,When wehave more than one x variable there is no simpleway to perform the calculations or to representthem and one must rely on a statistical package todo the work. Regression methods are easily extended to compare a continuous response measurement STATISTICS FOR PUBLIC HEALTH 1156across several groups this is known as analysis of variance also discussed in every elementary statis tics text. It is done by choosing for the x variablesindicators for the different groups so calleddummy variables.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,951,An important special case of multiple linear regression occurs when the outcome measure ment y is dichotomous indicating presence orabsence of an attribute. In fact this technique called logistic regression is one of the most com monly used statistical techniques in public healthresearch today and every statistical software pack age includes one or more programs to perform theanalysis.
